acquisition_cost_usd,order_value_usd,satisfaction_score,support_tickets,days_acq_to_order,days_order_to_payment,acquisition_date_year,acquisition_date_month,acquisition_date_dayofweek,order_date_year,order_date_month,order_date_dayofweek,payment_date_year,payment_date_month,payment_date_dayofweek,market_segment_Asia-Pacific,market_segment_Europe,market_segment_Middle East,market_segment_North America,supplier_id_SUP-B,supplier_id_SUP-C,supplier_id_SUP-D,supplier_id_SUP-E,supplier_id_SUP-F,supplier_id_SUP-G,Delay_Probability,Risk_Level,Action,Priority,Owner,SLA_Hours
930,14000,4,2,290,40,2024,7,3,2025,4,6,2025,5,4,False,True,False,False,False,False,True,False,False,False,0.005,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
950,24000,4,2,477,40,2024,11,5,2026,2,6,2026,4,4,True,False,False,False,False,True,False,False,False,False,0.005,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
890,20000,4,0,475,40,2024,10,3,2026,2,2,2026,3,0,False,False,False,True,False,False,True,False,False,False,0.005,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
880,20000,3,2,636,40,2025,2,2,2026,11,1,2026,12,6,False,False,False,True,True,False,False,False,False,False,0.005,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
920,22500,5,0,471,40,2024,10,1,2026,2,3,2026,3,1,True,False,False,False,False,False,False,True,False,False,0.005,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
890,20000,4,0,363,40,2024,8,1,2025,8,0,2025,9,5,False,False,False,True,False,False,False,True,False,False,0.005,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
800,20000,4,2,465,40,2024,10,4,2026,2,0,2026,3,5,True,False,False,False,False,False,False,False,True,False,0.005,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
830,10500,5,0,364,40,2024,8,2,2025,8,2,2025,9,0,False,True,False,False,True,False,False,False,False,False,0.005,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
840,24500,5,0,458,40,2024,10,0,2026,1,3,2026,3,1,True,False,False,False,False,False,False,False,False,False,0.005,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
930,12500,4,1,457,40,2024,10,6,2026,1,1,2026,3,6,False,True,False,False,False,False,False,False,False,True,0.005,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
890,17500,5,0,456,40,2024,10,5,2026,1,6,2026,2,4,False,False,False,True,False,True,False,False,False,False,0.005,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
840,19000,3,1,599,40,2025,1,6,2026,9,3,2026,10,1,False,False,False,True,False,False,False,False,False,True,0.005,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
900,17000,5,0,499,40,2024,11,5,2026,3,0,2026,5,5,False,False,False,True,False,True,False,False,False,False,0.005,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
850,11500,4,2,501,40,2024,11,6,2026,4,3,2026,5,1,False,True,False,False,False,False,False,False,False,True,0.005,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
950,20000,4,0,561,40,2024,12,3,2026,7,4,2026,8,2,False,False,False,True,False,False,True,False,False,False,0.005,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
900,16000,4,0,536,40,2024,12,1,2026,5,5,2026,7,3,False,False,False,True,False,False,False,True,False,False,0.005,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
950,25000,5,0,533,40,2024,12,6,2026,5,0,2026,7,5,True,False,False,False,False,False,False,False,False,True,0.005,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
820,22000,5,0,546,40,2024,12,0,2026,6,0,2026,7,5,True,False,False,False,False,False,False,False,False,False,0.005,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
830,10000,4,1,336,40,2024,8,5,2025,7,5,2025,8,3,False,False,True,False,False,True,False,False,False,False,0.005,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
940,12000,5,0,550,40,2024,12,3,2026,6,0,2026,8,5,False,True,False,False,False,False,True,False,False,False,0.005,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
860,14000,5,0,525,40,2024,12,1,2026,5,1,2026,6,6,False,True,False,False,False,False,False,True,False,False,0.005,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
950,18000,4,0,338,40,2024,8,6,2025,7,1,2025,8,6,False,False,False,True,False,False,False,False,False,True,0.005,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
800,19500,3,1,326,40,2024,7,5,2025,6,2,2025,7,0,False,False,False,True,False,True,False,False,False,False,0.005,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
820,22500,5,0,322,40,2024,7,3,2025,6,3,2025,7,1,True,False,False,False,False,False,True,False,False,False,0.005,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
800,23000,5,0,521,40,2024,11,5,2026,5,1,2026,6,6,True,False,False,False,False,True,False,False,False,False,0.005,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
820,17000,5,0,518,40,2024,11,3,2026,4,3,2026,6,1,False,False,False,True,False,False,True,False,False,False,0.005,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
830,12000,3,1,308,40,2024,7,1,2025,5,1,2025,6,6,False,True,False,False,False,False,False,True,False,False,0.005,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
840,16000,5,0,320,40,2024,7,1,2025,6,6,2025,7,4,False,False,False,True,False,False,False,True,False,False,0.005,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
810,13500,5,0,339,40,2024,8,0,2025,7,3,2025,8,1,False,True,False,False,False,False,False,False,False,False,0.005,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
840,22500,5,0,570,41,2025,1,2,2026,7,5,2026,9,4,True,False,False,False,True,False,False,False,False,False,0.005,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
820,17000,3,1,573,41,2025,1,4,2026,7,3,2026,9,2,False,False,False,True,False,False,False,False,True,False,0.005,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
810,14500,4,1,507,40,2024,11,3,2026,4,6,2026,5,4,False,True,False,False,False,False,True,False,False,False,0.005,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
950,19500,3,1,506,40,2024,11,2,2026,4,4,2026,5,2,False,False,False,True,True,False,False,False,False,False,0.005,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
950,24000,5,0,309,40,2024,7,2,2025,5,3,2025,7,1,True,False,False,False,True,False,False,False,False,False,0.005,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
890,19000,5,0,344,40,2024,8,3,2025,7,4,2025,8,2,False,False,False,True,False,False,True,False,False,False,0.005,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
890,18000,4,0,586,40,2025,1,5,2026,8,3,2026,9,1,False,False,False,True,False,True,False,False,False,False,0.005,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
830,13000,5,0,587,40,2025,1,6,2026,8,5,2026,10,3,False,True,False,False,False,False,False,False,False,True,0.005,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
830,12000,3,1,643,40,2025,2,0,2026,11,6,2027,1,4,False,True,False,False,False,False,False,False,False,False,0.005,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
870,10500,5,0,538,40,2024,12,2,2026,6,1,2026,7,6,False,True,False,False,True,False,False,False,False,False,0.005,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
810,10000,5,0,451,40,2024,10,2,2026,1,5,2026,2,3,False,True,False,False,True,False,False,False,False,False,0.005,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
940,14000,4,0,407,40,2024,9,2,2025,10,3,2025,12,1,False,True,False,False,True,False,False,False,False,False,0.005,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
950,18000,4,0,673,40,2025,3,5,2027,1,6,2027,2,4,False,False,False,True,False,True,False,False,False,False,0.005,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
820,23000,5,0,378,40,2024,8,4,2025,9,4,2025,10,2,True,False,False,False,False,False,False,False,True,False,0.005,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
900,19500,5,0,276,40,2024,6,1,2025,3,4,2025,5,2,False,False,False,True,False,False,False,True,False,False,0.005,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
850,13500,4,2,277,40,2024,6,2,2025,3,6,2025,5,4,False,True,False,False,True,False,False,False,False,False,0.005,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
840,18000,5,0,431,40,2024,10,3,2025,12,0,2026,1,5,False,False,False,True,False,False,True,False,False,False,0.005,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
910,13000,4,0,432,40,2024,10,4,2025,12,2,2026,1,0,False,True,False,False,False,False,False,False,True,False,0.005,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
890,17500,5,0,419,40,2024,9,2,2025,11,1,2025,12,6,False,False,False,True,True,False,False,False,False,False,0.005,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
910,11000,4,1,377,40,2024,8,3,2025,9,2,2025,10,0,False,True,False,False,False,False,True,False,False,False,0.005,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
920,23000,4,1,415,40,2024,9,0,2025,11,2,2025,12,0,True,False,False,False,False,False,False,False,False,False,0.005,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
890,17000,5,0,679,40,2025,3,2,2027,1,2,2027,3,0,False,False,False,True,True,False,False,False,False,False,0.005,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
800,21000,5,0,409,40,2024,9,3,2025,11,6,2025,12,4,True,False,False,False,False,False,True,False,False,False,0.005,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
930,11500,4,1,680,40,2025,3,3,2027,1,4,2027,3,2,False,True,False,False,False,False,True,False,False,False,0.005,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
940,11000,5,0,438,40,2024,10,1,2025,12,5,2026,1,3,False,True,False,False,False,False,False,True,False,False,0.005,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
900,19500,4,0,425,40,2024,9,6,2025,11,4,2026,1,2,False,False,False,True,False,False,False,False,False,True,0.005,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
850,14500,3,1,444,41,2024,10,5,2025,12,1,2026,2,0,False,True,False,False,False,True,False,False,False,False,0.005,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
900,23000,5,0,285,40,2024,7,0,2025,4,5,2025,5,3,True,False,False,False,False,False,False,False,False,False,0.005,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
850,15000,4,2,389,40,2024,9,4,2025,9,1,2025,11,6,False,True,False,False,False,False,False,False,True,False,0.005,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
920,20000,4,0,975,40,2025,9,3,2028,5,5,2028,6,3,True,False,False,False,False,False,True,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
890,17000,5,0,400,40,2024,9,4,2025,10,5,2025,11,3,False,False,False,True,False,False,False,False,True,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
920,20500,5,0,1006,40,2025,10,2,2028,7,0,2028,8,5,True,False,False,False,True,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
920,23500,5,0,334,40,2024,8,4,2025,7,2,2025,8,0,True,False,False,False,False,False,False,False,True,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
830,10500,4,0,117,40,2024,3,4,2024,7,2,2024,8,0,False,True,False,False,False,False,False,False,True,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
950,24500,5,0,421,40,2024,9,4,2025,11,5,2026,1,3,True,False,False,False,False,False,False,False,True,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
840,22000,4,1,515,40,2024,11,1,2026,4,5,2026,6,3,True,False,False,False,False,False,False,True,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
930,13000,4,2,513,40,2024,11,0,2026,4,2,2026,6,0,False,True,False,False,False,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
840,22000,5,0,963,40,2025,9,2,2028,4,6,2028,6,4,True,False,False,False,True,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
890,18000,5,0,512,40,2024,11,6,2026,4,0,2026,5,5,False,False,False,True,False,False,False,False,False,True,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
900,22000,3,2,340,40,2024,8,1,2025,7,5,2025,8,3,True,False,False,False,False,False,False,True,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
820,17000,5,0,966,40,2025,9,4,2028,5,4,2028,6,2,False,False,False,True,False,False,False,False,True,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
890,18000,5,0,1015,41,2025,10,1,2028,7,1,2028,9,0,False,False,False,True,False,False,False,True,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
930,13000,4,1,1017,41,2025,10,2,2028,7,4,2028,9,3,False,True,False,False,True,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
900,24000,5,0,396,40,2024,9,2,2025,10,6,2025,11,4,True,False,False,False,True,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
900,25000,5,0,509,40,2024,11,4,2026,4,2,2026,5,0,True,False,False,False,False,False,False,False,True,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
900,18000,5,0,1153,40,2026,1,5,2029,3,3,2029,4,1,False,False,False,True,False,True,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
880,11500,5,0,41,41,2024,1,2,2024,3,1,2024,4,0,False,True,False,False,True,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
800,17000,5,0,382,40,2024,9,6,2025,9,3,2025,10,1,False,False,False,True,False,False,False,False,False,True,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
940,11500,5,0,1024,40,2025,10,6,2028,8,1,2028,9,6,False,True,False,False,False,False,False,False,False,True,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
930,11500,4,2,401,40,2024,9,5,2025,10,0,2025,11,5,False,True,False,False,False,True,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
940,12500,4,0,383,40,2024,9,0,2025,9,5,2025,10,3,False,True,False,False,False,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
940,12000,4,0,968,40,2025,9,5,2028,5,0,2028,6,5,False,True,False,False,False,True,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
820,23000,5,0,131,40,2024,3,6,2024,8,4,2024,9,2,True,False,False,False,False,False,False,False,False,True,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
920,20500,4,1,527,40,2024,12,2,2026,5,4,2026,6,2,True,False,False,False,True,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
860,15000,4,2,974,40,2025,9,2,2028,5,3,2028,6,1,False,True,False,False,True,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
880,20000,5,0,972,40,2025,9,1,2028,5,0,2028,6,5,False,False,False,True,False,False,False,True,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
950,24500,5,0,981,40,2025,9,0,2028,5,1,2028,7,6,True,False,False,False,False,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
910,11000,4,1,129,41,2024,3,5,2024,7,1,2024,9,0,False,True,False,False,False,True,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
900,17000,5,0,985,40,2025,9,2,2028,6,0,2028,7,5,False,False,False,True,True,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
880,19000,3,2,524,40,2024,12,0,2026,5,6,2026,6,4,False,False,False,True,False,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
890,22500,4,1,988,40,2025,9,4,2028,6,5,2028,7,3,True,False,False,False,False,False,False,False,True,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
890,16000,5,0,26,41,2024,1,0,2024,2,5,2024,3,4,False,False,False,True,False,False,True,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
840,19500,5,0,991,40,2025,9,6,2028,6,3,2028,7,1,False,False,False,True,False,False,False,False,False,True,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
910,14500,4,0,993,40,2025,9,0,2028,6,6,2028,7,4,False,True,False,False,False,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
840,22500,4,1,402,40,2024,9,6,2025,10,2,2025,12,0,True,False,False,False,False,False,False,False,False,True,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
830,14500,5,0,1148,40,2026,1,2,2029,2,2,2029,4,0,False,True,False,False,True,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
880,20000,3,2,413,40,2024,9,5,2025,11,5,2025,12,3,False,False,False,True,False,True,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
890,18500,5,0,530,40,2024,12,4,2026,5,2,2026,6,0,False,False,False,True,False,False,False,False,True,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
870,13000,4,1,123,40,2024,3,1,2024,7,5,2024,8,3,False,True,False,False,False,False,False,True,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
940,10000,5,0,999,40,2025,10,4,2028,6,2,2028,8,0,False,True,False,False,False,False,False,False,True,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
880,23000,4,1,1000,40,2025,10,5,2028,6,4,2028,8,2,True,False,False,False,False,True,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
900,17500,5,0,1003,40,2025,10,0,2028,7,2,2028,8,0,False,False,False,True,False,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
820,21000,5,0,994,40,2025,9,1,2028,6,1,2028,7,6,True,False,False,False,False,False,False,True,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
870,14500,5,0,426,40,2024,9,0,2025,11,6,2026,1,4,False,True,False,False,False,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
870,15000,4,0,51,41,2024,1,2,2024,3,4,2024,5,3,False,False,False,True,True,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
920,20500,4,0,503,40,2024,11,0,2026,4,6,2026,5,4,True,False,False,False,False,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
810,12500,4,1,1067,40,2025,11,6,2028,10,2,2028,11,0,False,True,False,False,False,False,False,False,False,True,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
900,24000,5,0,1068,40,2025,11,0,2028,10,4,2028,11,2,True,False,False,False,False,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
870,12500,4,1,482,40,2024,11,1,2026,3,0,2026,4,5,False,True,False,False,False,False,False,True,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
890,19000,5,0,1071,40,2025,11,2,2028,10,2,2028,12,0,False,False,False,True,True,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
900,23500,4,2,1124,40,2025,12,1,2029,1,5,2029,3,3,True,False,False,False,False,False,False,True,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
810,12000,5,0,1123,40,2025,12,0,2029,1,3,2029,2,1,False,True,False,False,False,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
880,17500,5,0,357,40,2024,8,4,2025,8,4,2025,9,2,False,False,False,True,False,False,False,False,True,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
890,25000,4,0,372,40,2024,8,0,2025,9,1,2025,10,6,True,False,False,False,False,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
920,22000,5,0,1118,40,2025,12,4,2029,1,2,2029,2,0,True,False,False,False,False,False,False,False,True,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
940,13000,4,0,1080,40,2025,11,0,2028,11,2,2028,12,0,False,True,False,False,False,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
800,23000,5,0,1081,40,2025,11,1,2028,11,4,2028,12,2,True,False,False,False,False,False,False,True,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
920,23000,5,0,359,40,2024,8,6,2025,8,1,2025,9,6,True,False,False,False,False,False,False,False,False,True,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
940,18500,5,0,63,40,2024,2,2,2024,4,2,2024,5,0,False,False,False,True,False,False,True,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
900,19000,5,0,443,41,2024,10,4,2025,12,6,2026,2,5,False,False,False,True,False,False,False,False,True,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
880,18000,5,0,469,40,2024,10,6,2026,2,6,2026,3,4,False,False,False,True,False,False,False,False,False,True,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
870,17000,5,0,68,40,2024,2,5,2024,4,3,2024,5,1,False,False,False,True,False,False,False,False,False,True,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
940,15000,5,0,463,40,2024,10,3,2026,1,4,2026,3,2,False,True,False,False,False,False,True,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
940,14000,5,0,1110,41,2025,12,6,2028,12,3,2029,2,2,False,True,False,False,False,False,False,False,False,True,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
950,22500,5,0,1093,40,2025,12,2,2028,11,3,2029,1,1,True,False,False,False,True,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
950,22000,4,2,365,40,2024,8,3,2025,8,4,2025,10,2,True,False,False,False,False,False,True,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
920,20500,5,0,446,40,2024,10,6,2026,1,4,2026,2,2,True,False,False,False,False,False,False,False,False,True,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
870,14000,4,1,370,40,2024,8,6,2025,8,5,2025,10,3,False,True,False,False,False,False,False,False,False,True,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
890,11000,5,0,75,40,2024,2,3,2024,4,1,2024,6,6,False,True,False,False,False,False,False,False,True,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
920,10500,5,0,60,40,2024,2,0,2024,4,4,2024,5,2,False,True,False,False,False,False,False,True,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
800,16500,3,1,437,40,2024,10,0,2025,12,3,2026,1,1,False,False,False,True,False,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
920,20500,4,0,1062,40,2025,11,3,2028,10,1,2028,11,6,True,False,False,False,False,False,True,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
890,22000,4,0,1044,40,2025,11,5,2028,9,6,2028,10,4,True,False,False,False,False,True,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
880,19000,5,0,1028,40,2025,10,2,2028,8,1,2028,9,6,False,False,False,True,True,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
900,18500,5,0,369,40,2024,8,5,2025,8,3,2025,10,1,False,False,False,True,False,True,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
800,20000,4,1,106,40,2024,3,4,2024,6,5,2024,8,3,True,False,False,False,False,False,False,False,True,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
890,21500,3,2,427,40,2024,10,1,2025,12,1,2026,1,6,True,False,False,False,False,False,False,True,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
840,23000,4,2,55,41,2024,2,4,2024,3,3,2024,5,2,True,False,False,False,False,False,False,False,True,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
930,11500,4,0,345,40,2024,8,4,2025,7,6,2025,8,4,False,True,False,False,False,False,False,False,True,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
800,22500,4,2,1137,40,2025,12,2,2029,2,5,2029,3,3,True,False,False,False,True,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
940,10000,5,0,1136,40,2025,12,1,2029,2,3,2029,3,1,False,True,False,False,False,False,False,True,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
900,17000,5,0,1041,40,2025,10,3,2028,9,1,2028,10,6,False,False,False,True,False,False,True,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
870,11000,4,1,1043,40,2025,10,4,2028,9,4,2028,10,2,False,True,False,False,False,False,False,False,True,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
910,11500,4,1,99,40,2024,3,6,2024,6,0,2024,7,5,False,True,False,False,False,False,False,False,False,True,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
890,23000,4,2,540,40,2024,12,3,2026,6,4,2026,7,2,True,False,False,False,False,False,True,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
840,19500,3,1,1047,40,2025,11,0,2028,9,4,2028,10,2,False,False,False,True,False,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
910,14500,4,1,1049,40,2025,11,1,2028,9,0,2028,10,5,False,True,False,False,False,False,False,True,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
910,14000,4,1,488,40,2024,11,5,2026,3,3,2026,4,1,False,True,False,False,False,True,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
800,18500,5,0,1053,40,2025,11,4,2028,9,0,2028,11,5,False,False,False,True,False,False,False,False,True,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
940,10000,4,0,1055,40,2025,11,5,2028,9,3,2028,11,1,False,True,False,False,False,True,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
940,12500,5,0,351,41,2024,8,1,2025,7,2,2025,9,1,False,True,False,False,False,False,False,True,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
890,21000,3,1,95,40,2024,2,2,2024,6,6,2024,7,4,True,False,False,False,False,False,True,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
900,20000,5,0,1059,40,2025,11,1,2028,10,3,2028,11,1,False,False,False,True,False,False,False,True,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
